,Unnamed: 0,patch,skymap,tract,paths,num_columns,num_rows,num_row_groups,file_size,gbs
147,147,10,lsst_cells_v1,7849,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/7849/10/forcedSourceOnDiaObjectTable_7849_10_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,20203,1,2263420,0.0021079741418361664
148,148,95,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10463/95/forcedSourceOnDiaObjectTable_10463_95_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,30642,1,3339849,0.0031104767695069313
149,149,84,lsst_cells_v1,5306,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5306/84/forcedSourceOnDiaObjectTable_5306_84_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,12964,1,1420974,0.001323385164141655
150,150,90,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10463/90/forcedSourceOnDiaObjectTable_10463_90_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,88767,1,9857851,0.00918083917349577
151,151,68,lsst_cells_v1,7611,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/7611/68/forcedSourceOnDiaObjectTable_7611_68_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,588237,1,55979826,0.052135275676846504
152,152,61,lsst_cells_v1,5525,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5525/61/forcedSourceOnDiaObjectTable_5525_61_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,33,1,29242,2.7233734726905823e-05
153,153,77,lsst_cells_v1,5306,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5306/77/forcedSourceOnDiaObjectTable_5306_77_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,7581,1,844903,0.0007868772372603416
154,154,45,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/453/45/forcedSourceOnDiaObjectTable_453_45_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,8425,1,938282,0.0008738432079553604
155,155,52,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10463/52/forcedSourceOnDiaObjectTable_10463_52_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,77246,1,8681763,0.0080855218693614
156,156,42,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10463/42/forcedSourceOnDiaObjectTable_10463_42_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,134760,1,15054292,0.014020401984453201
157,157,86,lsst_cells_v1,2234,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/2234/86/forcedSourceOnDiaObjectTable_2234_86_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,5252,1,573548,0.0005341582000255585
158,158,55,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/2394/55/forcedSourceOnDiaObjectTable_2394_55_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,217852,1,22644094,0.02108895592391491
159,159,56,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/2394/56/forcedSourceOnDiaObjectTable_2394_56_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,65873,1,7392950,0.006885221228003502
160,160,4,lsst_cells_v1,10704,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10704/4/forcedSourceOnDiaObjectTable_10704_4_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,41427,1,4586569,0.004271575249731541
161,161,69,lsst_cells_v1,5526,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5526/69/forcedSourceOnDiaObjectTable_5526_69_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,251,1,52329,4.8735179007053375e-05
162,162,25,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10463/25/forcedSourceOnDiaObjectTable_10463_25_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,1125,1,142406,0.00013262592256069183
163,163,43,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10463/43/forcedSourceOnDiaObjectTable_10463_43_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,99807,1,11011174,0.010254954919219017
164,164,43,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/2394/43/forcedSourceOnDiaObjectTable_2394_43_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,598180,1,56873681,0.05296774301677942
165,165,73,lsst_cells_v1,2234,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/2234/73/forcedSourceOnDiaObjectTable_2234_73_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,25,1,28194,2.62577086687088e-05
166,166,89,lsst_cells_v1,4849,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/4849/89/forcedSourceOnDiaObjectTable_4849_89_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,16304220,3,1478768861,1.3772108228877187
167,167,30,lsst_cells_v1,7849,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/7849/30/forcedSourceOnDiaObjectTable_7849_30_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,43,1,30248,2.8170645236968994e-05
168,168,29,lsst_cells_v1,7850,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/7850/29/forcedSourceOnDiaObjectTable_7850_29_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,809,1,111180,0.0001035444438457489
169,169,48,lsst_cells_v1,454,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/454/48/forcedSourceOnDiaObjectTable_454_48_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,233018,1,24133336,0.022475920617580414
170,170,24,lsst_cells_v1,7850,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/7850/24/forcedSourceOnDiaObjectTable_7850_24_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,91360,1,10387380,0.00967400148510933
171,171,14,lsst_cells_v1,4218,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/4218/14/forcedSourceOnDiaObjectTable_4218_14_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,16,1,27091,2.523045986890793e-05
172,172,11,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5063/11/forcedSourceOnDiaObjectTable_5063_11_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,520341,1,49617381,0.046209787018597126
173,173,10,lsst_cells_v1,10704,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10704/10/forcedSourceOnDiaObjectTable_10704_10_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,36377,1,3999846,0.0037251468747854233
174,174,10,lsst_cells_v1,5063,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5063/10/forcedSourceOnDiaObjectTable_5063_10_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,91,1,35162,3.2747164368629456e-05
175,175,47,lsst_cells_v1,10464,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10464/47/forcedSourceOnDiaObjectTable_10464_47_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,91058,1,10023413,0.009335030801594257
176,176,4,lsst_cells_v1,5526,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5526/4/forcedSourceOnDiaObjectTable_5526_4_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,12,1,26762,2.4924054741859436e-05
177,177,7,lsst_cells_v1,7850,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/7850/7/forcedSourceOnDiaObjectTable_7850_7_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,3446852,1,311653359,0.290249808691442
178,178,26,lsst_cells_v1,5526,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5526/26/forcedSourceOnDiaObjectTable_5526_26_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,3440375,1,311827254,0.29041176103055477
179,179,47,lsst_cells_v1,5526,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5526/47/forcedSourceOnDiaObjectTable_5526_47_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,1763755,1,161219464,0.15014732629060745
180,180,99,lsst_cells_v1,5306,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5306/99/forcedSourceOnDiaObjectTable_5306_99_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,234532,1,24258194,0.022592203691601753
181,181,54,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/2394/54/forcedSourceOnDiaObjectTable_2394_54_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,113551,1,12567251,0.011704164557158947
182,182,18,lsst_cells_v1,4218,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/4218/18/forcedSourceOnDiaObjectTable_4218_18_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,23605,1,2595313,0.0024170735850930214
183,183,86,lsst_cells_v1,5306,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5306/86/forcedSourceOnDiaObjectTable_5306_86_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,1186416,1,109653778,0.10212303884327412
184,184,5,lsst_cells_v1,4218,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/4218/5/forcedSourceOnDiaObjectTable_4218_5_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,59167,1,6652932,0.006196025758981705
185,185,44,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/453/44/forcedSourceOnDiaObjectTable_453_44_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,141683,1,16012103,0.014912432990968227
186,186,90,lsst_cells_v1,4016,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/4016/90/forcedSourceOnDiaObjectTable_4016_90_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,103774,1,11779062,0.010970106348395348
187,187,47,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/2394/47/forcedSourceOnDiaObjectTable_2394_47_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,258918,1,25872376,0.024095527827739716
188,188,64,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/453/64/forcedSourceOnDiaObjectTable_453_64_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,100416,1,11424300,0.010639708489179611
189,189,15,lsst_cells_v1,10704,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10704/15/forcedSourceOnDiaObjectTable_10704_15_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,59604,1,6631979,0.006176511757075787
190,190,31,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10463/31/forcedSourceOnDiaObjectTable_10463_31_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,58494,1,6444970,0.006002346053719521
191,191,79,lsst_cells_v1,4017,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/4017/79/forcedSourceOnDiaObjectTable_4017_79_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,110876,1,12362805,0.011513759382069111
192,192,59,lsst_cells_v1,5526,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5526/59/forcedSourceOnDiaObjectTable_5526_59_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,104867,1,11654405,0.010854010470211506
193,193,55,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/453/55/forcedSourceOnDiaObjectTable_453_55_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,11986,1,1343602,0.0012513268738985062
194,194,74,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/453/74/forcedSourceOnDiaObjectTable_453_74_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,4778,1,548807,0.0005111163482069969
195,195,71,lsst_cells_v1,4848,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/4848/71/forcedSourceOnDiaObjectTable_4848_71_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,530208,1,50639972,0.04716214910149574
196,196,0,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10463/0/forcedSourceOnDiaObjectTable_10463_0_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,74,1,33897,3.1569041311740875e-05
197,197,94,lsst_cells_v1,4849,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/4849/94/forcedSourceOnDiaObjectTable_4849_94_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,20,1,27660,2.5760382413864136e-05
198,198,12,lsst_cells_v1,10704,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10704/12/forcedSourceOnDiaObjectTable_10704_12_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,75624,1,8527628,0.007941972464323044
199,199,56,lsst_cells_v1,10464,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10464/56/forcedSourceOnDiaObjectTable_10464_56_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,41878,1,4677353,0.004356124438345432
200,200,15,lsst_cells_v1,5526,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5526/15/forcedSourceOnDiaObjectTable_5526_15_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,123992,1,13863510,0.012911399826407433
201,201,13,lsst_cells_v1,5525,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5525/13/forcedSourceOnDiaObjectTable_5525_13_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,21177,1,2362862,0.002200586721301079
202,202,78,lsst_cells_v1,7611,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/7611/78/forcedSourceOnDiaObjectTable_7611_78_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,2567548,1,234221681,0.2181359389796853
203,203,35,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10463/35/forcedSourceOnDiaObjectTable_10463_35_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,12014,1,1307017,0.0012172544375061989
204,204,11,lsst_cells_v1,10704,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10704/11/forcedSourceOnDiaObjectTable_10704_11_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,71672,1,8031159,0.007479599677026272
205,205,36,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/2394/36/forcedSourceOnDiaObjectTable_2394_36_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,3860491,1,350114464,0.32606950402259827
206,206,10,lsst_cells_v1,5525,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5525/10/forcedSourceOnDiaObjectTable_5525_10_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,9830435,2,891880451,0.8306283978745341
207,207,29,lsst_cells_v1,5526,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5526/29/forcedSourceOnDiaObjectTable_5526_29_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,15248311,3,1381032843,1.286187062971294
208,208,50,lsst_cells_v1,10463,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10463/50/forcedSourceOnDiaObjectTable_10463_50_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,141474,1,15397791,0.014340310357511044
209,209,51,lsst_cells_v1,7610,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/7610/51/forcedSourceOnDiaObjectTable_7610_51_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,1309,1,166620,0.00015517696738243103
210,210,35,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/2394/35/forcedSourceOnDiaObjectTable_2394_35_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,5086805,1,460098350,0.42849997989833355
211,211,83,lsst_cells_v1,4848,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/4848/83/forcedSourceOnDiaObjectTable_4848_83_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,5717,1,630455,0.0005871569737792015
212,212,13,lsst_cells_v1,2394,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/2394/13/forcedSourceOnDiaObjectTable_2394_13_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,1675947,1,152954079,0.1424495866522193
213,213,72,lsst_cells_v1,453,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/453/72/forcedSourceOnDiaObjectTable_453_72_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,147083,1,16518131,0.015383708290755749
214,214,16,lsst_cells_v1,5526,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/5526/16/forcedSourceOnDiaObjectTable_5526_16_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,2327927,1,211506680,0.19698094576597214
215,215,84,lsst_cells_v1,10464,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/10464/84/forcedSourceOnDiaObjectTable_10464_84_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,151,1,41350,3.851018846035004e-05
216,216,9,lsst_cells_v1,4218,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/4218/9/forcedSourceOnDiaObjectTable_4218_9_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,31957,1,3535133,0.0032923491671681404
217,217,61,lsst_cells_v1,7610,/sdf/group/rubin/repo/main/LSSTComCam/runs/DRP/DP1/w_2025_04/DM-48556/20250127T081016Z/forcedSourceOnDiaObjectTable/7610/61/forcedSourceOnDiaObjectTable_7610_61_lsst_cells_v1_LSSTComCam_runs_DRP_DP1_w_2025_04_DM-48556_20250127T081016Z.parq,37,104784,1,11748742,0.010941868647933006
